,noun,gender,lang
18732,dix-huitième,m,fr
18733,distribution,f,fr
18734,dissemblance,f,fr
18735,diligence,f,fr
18736,dioxine,f,fr
18737,dinde,f,fr
18738,digue,f,fr
18739,dictée,f,fr
18740,deuxième,m,fr
18741,descendance,f,fr
18742,devise,f,fr
18743,destinée,f,fr
18744,destination,f,fr
18745,dermabrasion,f,fr
18746,dentelle,f,fr
18747,deltiste,m,fr
18748,denture,f,fr
18749,dendrochronologie,f,fr
18750,dengue,f,fr
18751,câbliste,m,fr
18752,dealeuse,f,fr
18753,datte,f,fr
18754,cébiste,m,fr
18755,daube,f,fr
18756,câpre,f,fr
18758,cyclosporine,f,fr
18759,cybernaute,m,fr
18760,cuvée,f,fr
18761,cybercriminalité,f,fr
18762,cyberguerre,f,fr
18763,customisation,f,fr
18764,cyberculture,f,fr
18765,culture,f,fr
18766,cuve,f,fr
18767,culotte,f,fr
18768,cuite,f,fr
18769,culée,f,fr
18770,cuisiniste,m,fr
18771,crête,f,fr
18772,crêpe,f,fr
18773,crécelle,f,fr
18774,créatique,f,fr
18775,cryptozoologie,f,fr
18776,crème,f,fr
18777,créolisation,f,fr
18778,cryptosporidiose,f,fr
18779,cryotempérature,f,fr
18780,cruche,f,fr
18781,cryoconservation,f,fr
18782,cryogénisation,f,fr
18783,croustille,f,fr
18784,croissanterie,f,fr
18785,croissance,f,fr
18786,croisiériste,m,fr
18787,croix,f,fr
18789,cristallographie,f,fr
18790,criée,f,fr
18791,crainte,f,fr
18792,crise,f,fr
18793,craie,f,fr
18794,cravate,f,fr
18795,cox,f,fr
18796,couronne,f,fr
18797,coutume,f,fr
18798,courroie,f,fr
18799,cour,f,fr
18800,couleur,f,fr
18801,couleuvre,f,fr
18802,cosse,f,fr
18803,cotte,f,fr
18804,coréalisatrice,f,fr
18805,corvette,f,fr
18806,corne,f,fr
18807,corruption,f,fr
18808,corbeille,f,fr
18809,corniche,f,fr
18810,cornemuse,f,fr
18811,copie,f,fr
18812,coprophagie,f,fr
18813,coque,f,fr
18814,convivialiste,m,fr
18815,coparentalité,f,fr
18816,coopérative,f,fr
18817,convivialité,f,fr
18818,contrée,f,fr
18819,convention,f,fr
18820,contextualisation,f,fr
18821,contragestion,f,fr
18822,contrepartie,f,fr
18823,contactologie,f,fr
18824,constellation,f,fr
18825,conque,f,fr
18826,consonne,f,fr
18827,consoude,f,fr
18828,connectique,f,fr
18829,conflictualité,f,fr
18830,conférence,f,fr
18831,conjoncture,f,fr
18832,concouriste,m,fr
18833,compotée,f,fr
18834,concordance,f,fr
18835,comparaison,f,fr
18836,compositrice,f,fr
18837,comète,f,fr
18838,commère,f,fr
18839,comportementaliste,m,fr
18840,commutativité,f,fr
18841,communautarisation,f,fr
18842,commande,f,fr
18843,comitologie,f,fr
18844,commission,f,fr
18845,colline,f,fr
18846,colle,f,fr
18847,colorisation,f,fr
18848,cohue,f,fr
18849,cogniticienne,f,fr
18850,collaboration,f,fr
18851,coinche,f,fr
18852,coiffure,f,fr
18853,cochonnerie,f,fr
18854,coccinelle,f,fr
18855,coentreprise,f,fr
18856,cocaïne,f,fr
18857,clémenvilla,f,fr
18859,clématite,f,fr
18860,cluse,f,fr
18861,clause,f,fr
18862,clim,f,fr
18863,clameur,f,fr
18864,clairière,f,fr
18865,cité,f,fr
18866,claie,f,fr
18867,clairance,f,fr
18868,citoyenneté,f,fr
18869,citerne,f,fr
18870,cisailles,f,fr
18871,circumnavigation,f,fr
18872,cire,f,fr
18874,ciclosporine,f,fr
18875,cinquième,m,fr
18876,cigogne,f,fr
18877,cigarette,f,fr
18879,cible,f,fr
18880,cicatrice,f,fr
18881,châtaigne,f,fr
18882,christophine,f,fr
18883,chrysalide,f,fr
18884,choucroute,f,fr
18885,chaînarde,f,fr
18886,chaumière,f,fr
18887,chatteuse,f,fr
18888,chaufferette,f,fr
18889,chasse,f,fr
18890,chatte,f,fr
18891,charrue,f,fr
18892,charpente,f,fr
18893,charogne,f,fr
18894,charge,f,fr
18895,charlatanerie,f,fr
18896,charrette,f,fr
18897,chanson,f,fr
18898,chapelure,f,fr
18899,chandelle,f,fr
18900,chape,f,fr
18901,chaise,f,fr
18903,chaleur,f,fr
18904,cesse,f,fr
18905,cerf-voliste,m,fr
18906,centaurée,f,fr
18907,cervelle,f,fr
18908,cavitation,f,fr
18909,cathédrale,f,fr
18910,cavalerie,f,fr
18911,cause,f,fr
18912,caténane,f,fr
18913,caste,f,fr
18914,cataracte,f,fr
18915,casserole,f,fr
18916,caserne,f,fr
18917,cassette,f,fr
18918,case,f,fr
18919,carène,f,fr
18920,cartouchière,f,fr
18921,carre,f,fr
18922,caresse,f,fr
18923,carde,f,fr
18924,carie,f,fr
18925,carpé,f,fr
18926,capoeira,f,fr
18929,capacitation,f,fr
18930,cantine,f,fr
18931,cannibalisation,f,fr
18932,cannelle,f,fr
18933,canopée,f,fr
18934,caninette,f,fr
18935,canaille,f,fr
18936,canne,f,fr
18937,canette,f,fr
18938,candidature,f,fr
18940,campanule,f,fr
18941,calculette,f,fr
18942,calmoduline,f,fr
18943,calculatrice,f,fr
18944,calanque,f,fr
18946,cafetière,f,fr
18947,caille,f,fr
18948,cadence,f,fr
18949,caillette,f,fr
18950,caisse,f,fr
18951,cacahouète,f,fr
18952,cacophonie,f,fr
18953,cacahuète,f,fr
18954,cabane,f,fr
18955,cabine,f,fr
18956,cabale,f,fr
18957,béguine,f,fr
18958,bérézina,f,fr
18959,bévue,f,fr
18960,bédé,f,fr
18961,bécane,f,fr
18962,bécasse,f,fr
18963,bédéiste,m,fr
18964,bâche,f,fr
18965,bédéphile,m,fr
18966,béatification,f,fr
18968,byssinose,f,fr
18969,butée,f,fr
18970,businesswoman,f,fr
18971,buveuse,f,fr
18972,byline,f,fr
18973,butte,f,fr
18974,byzantinologie,f,fr
18975,bureautique,f,fr
18976,buche,f,fr
18977,bruyère,f,fr
18978,brèche,f,fr
18979,brème,f,fr
18980,brute,f,fr
18981,brunisseuse,f,fr
18982,bronche,f,fr
18983,brosse,f,fr
18984,brume,f,fr
18985,brouette,f,fr
18986,bru,f,fr
18987,brioche,f,fr
18988,bride,f,fr
18989,brise,f,fr
18990,bribe,f,fr
18991,bresaola,f,fr
18992,bretelle,f,fr
18993,boutique,f,fr
18994,bractée,f,fr
18995,brasserie,f,fr
18996,branche,f,fr
18997,bouée,f,fr
18998,boîte,f,fr
19001,boulangerie,f,fr
19002,bourrée,f,fr
19003,bougie,f,fr
19004,bouillie,f,fr
19005,bougainvillée,f,fr
19006,bouchée,f,fr
19007,boue,f,fr
19008,botte,f,fr
19009,bosse,f,fr
19010,borne,f,fr
19011,bordurette,f,fr
19012,borréliose,f,fr
19013,bistrotière,f,fr
19014,bombeuse,f,fr
19015,bique,f,fr
19016,bioéthique,f,fr
19017,biopuce,f,fr
19018,bioénergie,f,fr
19019,biovigilance,f,fr
19020,bioluminescence,f,fr
19021,biosécurité,f,fr
19022,biomasse,f,fr
19023,bio-informatique,f,fr
19024,billetterie,f,fr
19025,biodiversité,f,fr
19026,bigue,f,fr
19027,bidouilleuse,f,fr
19028,bienveillance,f,fr
19029,bille,f,fr
19030,bijection,f,fr
19031,bicyclette,f,fr
19032,bicouche,f,fr
19033,biche,f,fr
19034,bicarburation,f,fr
19035,beurette,f,fr
19036,bible,f,fr
19037,beure,f,fr
19038,bette,f,fr
19039,berge,f,fr
19040,betterave,f,fr
19041,besace,f,fr
19042,berme,f,fr
19043,berce,f,fr
19044,belle,f,fr
19045,benne,f,fr
19046,belladone,f,fr
19047,bauge,f,fr
19048,baudruche,f,fr
19049,baïonnette,f,fr
19050,bave,f,fr
19051,batterie,f,fr
19052,batteuse,f,fr
19053,batte,f,fr
19054,bastonnade,f,fr
19055,bassine,f,fr
19056,basse,f,fr
19057,basilique,f,fr
19058,bartonelle,f,fr
19059,bascule,f,fr
19060,barrière,f,fr
19061,barre,f,fr
19062,barge,f,fr
19063,barbe-à-papa,f,fr
19064,barbarie,f,fr
19065,barquette,f,fr
19066,banqueroute,f,fr
19067,banquette,f,fr
19068,baraque,f,fr
19069,baratte,f,fr
19070,banderole,f,fr
19071,bancarisation,f,fr
19072,banane,f,fr
19073,bande,f,fr
19074,bancassurance,f,fr
19075,balsamine,f,fr
19076,balle,f,fr
19077,ballerine,f,fr
19078,baleine,f,fr
19079,balkanisation,f,fr
19080,baignoire,f,fr
19081,balançoire,f,fr
19082,balafre,f,fr
19083,baladodiffusion,f,fr
19084,baise,f,fr
19085,baignade,f,fr
19086,baie,f,fr
19087,bagnole,f,fr
19088,bague,f,fr
19089,badgeuse,f,fr
19090,bactériologie,f,fr
19091,baby-boumeuse,f,fr
19092,bagatelle,f,fr
19093,bactérie,f,fr
19094,aérobic,f,fr
19095,aérobiologie,f,fr
19096,aérodynamique,f,fr
19097,aérophagie,f,fr
19098,aération,f,fr
19099,aérométrie,f,fr
19100,azotémie,f,fr
19101,azolla,f,fr
19102,azoturie,f,fr
19103,azoospermie,f,fr
19104,axénisation,f,fr
19105,azidothymidine,f,fr
19106,axiomatisation,f,fr
19107,axonométrie,f,fr
19108,avorteuse,f,fr
19109,avocasserie,f,fr
19110,avulsion,f,fr
19111,avocette,f,fr
19112,axiologie,f,fr
19113,avionnerie,f,fr
19114,avitaminose,f,fr
19115,avionique,f,fr
19116,avionnette,f,fr
19117,avicultrice,f,fr
19118,avifaune,f,fr
19119,aviculture,f,fr
19120,avidité,f,fr
19121,aversion,f,fr
19122,avarice,f,fr
19123,avant-garde,f,fr
19124,aviation,f,fr
19125,avance,f,fr
19126,avenue,f,fr
19127,avant-soirée,f,fr
19128,avalanche,f,fr
19129,autruche,f,fr
19130,autoédition,f,fr
19131,autorisation,f,fr
19132,autofiction,f,fr
19133,autopalpation,f,fr
19134,autopsie,f,fr
19135,autoroute,f,fr
19136,autoflagellation,f,fr
19137,autodictée,f,fr
19138,autodérision,f,fr
19139,autocensure,f,fr
19140,auto-patrouille,f,fr
19141,autocratie,f,fr
19142,authentification,f,fr
19143,autocaravane,f,fr
19144,austérité,f,fr
19145,auréole,f,fr
19146,attente,f,fr
19147,atrophie,f,fr
19148,attaque,f,fr
19149,atrocité,f,fr
19150,aumône,f,fr
19151,athlète,m,fr
19152,astronautique,f,fr
19153,astérie,f,fr
19154,ataxie,f,fr
19155,astérosismologie,f,fr
19156,associativité,f,fr
19157,asthénosphère,f,fr
19158,assistance,f,fr
19159,assemblée,f,fr
19160,asperge,f,fr
19161,asparagine,f,fr
19162,asphyxie,f,fr
19163,ascèse,f,fr
19164,arête,f,fr
19165,arène,f,fr
19166,ascensoriste,m,fr
19167,artère,f,fr
19168,artothèque,f,fr
19169,arrivée,f,fr
19170,arthropathie,f,fr
19171,arrière-grand-mère,f,fr
19172,arthrite,f,fr
19173,arrobase,f,fr
19174,arrestation,f,fr
19175,arnica,f,fr
19176,arquebuse,f,fr
19177,aromaticienne,f,fr
19178,aronde,f,fr
19180,armoise,f,fr
19181,armure,f,fr
19182,armature,f,fr
19183,arme,f,fr
19184,armoire,f,fr
19185,aristocratie,f,fr
19186,arithmétique,f,fr
19187,argentite,f,fr
19188,ardeur,f,fr
19189,ardoisière,f,fr
19190,archevêque,m,fr
19191,archelle,f,fr
19192,archéobactérie,f,fr
19193,arche,f,fr
19194,arbouse,f,fr
19195,arabesque,f,fr
19196,arachide,f,fr
19197,aquatinte,f,fr
19198,apôtre,m,fr
19199,aptitude,f,fr
19200,aquarelle,f,fr
19202,aquagym,f,fr
19203,appendicite,f,fr
19204,apoptose,f,fr
19205,apoprotéine,f,fr
19206,apothéose,f,fr
19207,application,f,fr
19208,apologie,f,fr
19209,apoplexie,f,fr
19210,apnéiste,m,fr
19211,apocope,f,fr
19212,aphonie,f,fr
19213,aphélie,f,fr
19214,apnée,f,fr
19215,apathie,f,fr
19216,aphasie,f,fr
19217,apepsie,f,fr
19218,aorte,f,fr
19219,antonomase,f,fr
19220,anémone,f,fr
19221,antithèse,f,fr
19222,anémie,f,fr
19223,antinomie,f,fr
19224,antiphrase,f,fr
19225,antipathie,f,fr
19226,antimondialisation,f,fr
19227,antienne,f,fr
19228,antilope,f,fr
19229,antibiorésistance,f,fr
19230,anticipation,f,fr
19231,antichambre,f,fr
19232,anthère,f,fr
19233,antenniste,m,fr
19234,anthologie,f,fr
19235,anode,f,fr
19236,annualisation,f,fr
19237,annotation,f,fr
19238,anonymisation,f,fr
19239,annihilation,f,fr
19240,annonce,f,fr
19241,annexe,f,fr
19242,anisakiase,f,fr
19243,angoisse,f,fr
19244,ankylose,f,fr
19245,angine,f,fr
19246,andouille,f,fr
19247,angiosperme,f,fr
19248,anesthésie,f,fr
19249,ancolie,f,fr
19251,anatomiste,m,fr
19252,anaphore,f,fr
19253,anatomie,f,fr
19254,anarchie,f,fr
19255,analgésie,f,fr
19256,anacoluthe,f,fr
19257,anadiplose,f,fr
19258,anagramme,f,fr
19259,améthyste,f,fr
19260,analepse,f,fr
19261,amibe,f,fr
19262,amirauté,f,fr
19263,amirale,f,fr
19264,amine,f,fr
19265,ambroisie,f,fr
19266,ambianceuse,f,fr
19267,amarante,f,fr
19268,ambassadrice,f,fr
19269,alène,f,fr
19270,amande,f,fr
19271,altitude,f,fr
19272,altérité,f,fr
19273,altération,f,fr
19274,althæa,m,fr
19275,alphabète,m,fr
19276,altermondialisation,f,fr
19277,alpiniste,m,fr
19278,alopécie,f,fr
19279,allée,f,fr
19280,allégresse,f,fr
19281,allégorie,f,fr
19282,allergie,f,fr
19283,algèbre,f,fr
19284,aliénation,f,fr
19285,alcoologie,f,fr
19286,algologie,f,fr
19287,alcoolodépendance,f,fr
19288,aissette,f,fr
19289,aine,f,fr
19290,aguiche,f,fr
19291,aiguière,f,fr
19292,aide,f,fr
19293,agro-industrie,f,fr
19294,agglomération,f,fr
19295,alcoolier,m,fr
19296,alcoologue,m,fr
19297,alcoolat,m,fr
19298,albâtre,m,fr
19299,alcarazas,m,fr
19300,alcade,m,fr
19301,arbitre,m,fr
19302,arack,m,fr
19303,aqueduc,m,fr
19304,aye-aye,m,fr
19305,ayurvéda,m,fr
19306,ayuntamiento,m,fr
19307,booster,m,fr
19308,bonsaï,m,fr
19309,bondage,m,fr
19310,bonhomme,m,fr
19311,chaline,m,fr
19312,boliviano,m,fr
19313,chalin,m,fr
19314,chakra,m,fr
19315,chagrin,m,fr
19316,centième,m,fr
19317,centromère,m,fr
19318,contre-écrou,m,fr
19319,contre-pouvoir,m,fr
19320,connétable,m,fr
19321,dioxygène,m,fr
19322,connexionnisme,m,fr
19323,dinosaure,m,fr
19324,digitaliseur,m,fr
19325,digicode,m,fr
19326,didjeridoo,m,fr
19327,diester,m,fr
19328,didgeridoo,m,fr
19329,excès,m,fr
19330,exanthème,m,fr
19331,eurocentrisme,m,fr
19332,eurosignal,m,fr
19333,eurodéputé,m,fr
19334,goémon,m,fr
19335,gradualisme,m,fr
19336,gradateur,m,fr
19337,goéland,m,fr
19338,jujitsu,m,fr
19339,ju-jitsu,m,fr
19340,judogi,m,fr
19341,joystick,m,fr
19342,maréchal,m,fr
19343,martin-pêcheur,m,fr
19344,marécage,m,fr
19345,mariachi,m,fr
19346,nivôse,m,fr
19347,nobélium,m,fr
19348,neuromédiateur,m,fr
19350,peson,m,fr
19354,prédécesseur,m,fr
19355,prédicat,m,fr
19356,proxy,m,fr
19357,protéome,m,fr
19358,protège-slip,m,fr
19359,protonyme,m,fr
19360,romanesco,m,fr
19361,rolleur,m,fr
19362,rockabilly,m,fr
19363,rocouyer,m,fr
19364,solier,m,fr
19365,soixantième,m,fr
19366,spa,m,fr
19367,tortellini,m,fr
19368,touk-touk,m,fr
19369,télescope,m,fr
19370,tomodensitomètre,m,fr
19371,volapük,m,fr
19372,étalon,m,fr
19373,étameur,m,fr
19374,équimuscle,m,fr
19375,étage,m,fr
19376,équipementier,m,fr
19377,épouvantail,m,fr
19378,épyornis,m,fr
19379,équilibre,m,fr
19380,équateur,m,fr
19381,épithalame,m,fr
19382,épitexte,m,fr
19383,œil-de-bœuf,m,fr
19384,étudiant,m,fr
19385,éthylomètre,m,fr
19386,éthylotest,m,fr
19387,étendard,m,fr
19388,éthicien,m,fr
19389,état,m,fr
19390,étang,m,fr
19391,épicéa,m,fr
19392,épimère,m,fr
19393,épervier,m,fr
19394,épilateur,m,fr
19395,épi,m,fr
19396,éperon,m,fr
19397,énanthème,m,fr
19398,épaulement,m,fr
19399,émir,m,fr
19400,émerillon,m,fr
19401,émoticone,m,fr
19402,émeri,m,fr
19403,éloge,m,fr
19404,électromagnétisme,m,fr
19405,égotisme,m,fr
19406,élan,m,fr
19407,élastique,m,fr
19408,égard,m,fr
19409,éland,m,fr
19410,électron,m,fr
19411,édicule,m,fr
19412,écrou,m,fr
19413,écoproduit,m,fr
19414,écriteau,m,fr
19415,écolier,m,fr
19416,écologisme,m,fr
19417,écotourisme,m,fr
19418,écoemballage,m,fr
19419,écolabel,m,fr
19420,éclat,m,fr
19421,échiquier,m,fr
19422,écobilan,m,fr
19423,éclair,m,fr
19424,échevinat,m,fr
19425,échecs,m,fr
19426,échocardiogramme,m,fr
19427,échalas,m,fr
19428,échange,m,fr
19429,æpyornis,m,fr
19430,à-tous-maux,m,fr
19431,âgisme,m,fr
19432,âge,m,fr
19433,zébu,m,fr
19434,zyzomys,m,fr
19435,zoning,m,fr
19436,zibré,m,fr
19437,zaïmph,m,fr
19438,zèbre,m,fr
19439,zappeuse,m,fr
19440,zebra,m,fr
19441,zapatéado,m,fr
19442,zapateado,m,fr
19443,zanni,m,fr
19444,zaibatsu,m,fr
19445,yue,m,fr
19446,ypréau,m,fr
19447,york,m,fr
19448,yorkshire-terrier,m,fr
19449,yass,m,fr
19450,yapock,m,fr
19451,yakitori,m,fr
19452,xérus,m,fr
19453,xéranthème,m,fr
19454,xérès,m,fr
19455,xénocristal,m,fr
19456,xénolithe,m,fr
19457,xénon,m,fr
19458,xénarthre,m,fr
19459,xylophène,m,fr
19460,xylène,m,fr
19461,xylose,m,fr
19462,xylème,m,fr
19463,xylocope,m,fr
19464,xylo,m,fr
19465,xanthélasma,m,fr
19466,wi-fi,m,fr
19467,wok,m,fr
19468,wasabi,m,fr
19469,web,m,fr
19470,wagage,m,fr
19471,vésicatoire,m,fr
19472,vivoir,m,fr
19473,viroïde,m,fr
19474,vingt-deux,m,fr
19475,vidéoprojecteur,m,fr
19476,vidéogramme,m,fr
19477,vidéotex,m,fr
19478,vidéoclub,m,fr
19481,ventôse,m,fr
19482,vendémiaire,m,fr
19483,velux,m,fr
19484,veld,m,fr
19485,vaigrage,m,fr
19486,utérus,m,fr
19487,ununseptium,m,fr
19488,ununtrium,m,fr
19489,ununquadium,m,fr
19490,ununoctium,m,fr
19491,ununpentium,m,fr
19492,ununhexium,m,fr
19493,ulcère,m,fr
19494,ulmiste,m,fr
19495,têtard,m,fr
19496,téragone,m,fr
19497,tête-à-tête,m,fr
19498,tétras,m,fr
19499,tétra,m,fr
19500,témoin,m,fr
19501,téléthon,m,fr
19502,télétexte,m,fr
19503,télétex,m,fr
19504,télétravailleur,m,fr
19505,télétravail,m,fr
19506,télésouffleur,m,fr
19507,téléroman,m,fr
19508,téléopérateur,m,fr
19509,télépaiement,m,fr
19510,télépéage,m,fr
19511,téléacteur,m,fr
19512,téléphone,m,fr
19513,téléport,m,fr
19514,télégraphe,m,fr
19515,téléconseiller,m,fr
19516,téléchargement,m,fr
19517,tzatziki,m,fr
19518,téléachat,m,fr
19519,tungstène,m,fr
19520,tunicier,m,fr
19521,tsatsiki,m,fr
19522,tumbling,m,fr
19523,trébuchet,m,fr
19524,trop,m,fr
19525,trèfle,m,fr
19526,triticale,m,fr
19527,trilogue,m,fr
19528,tronçon,m,fr
19529,tricératops,m,fr
19530,trekker,m,fr
19531,traîneau,m,fr
19532,traître,m,fr
19533,transconteneur,m,fr
19534,transposon,m,fr
19535,transgène,m,fr
19536,toutes-boîtes,m,fr
19537,toute-boîte,m,fr
19538,tire-veine,m,fr
19539,thé,m,fr
19540,thesaurus,m,fr
19541,thaï,m,fr
19543,termaillage,m,fr
19544,technétium,m,fr
19545,tchatteur,m,fr
19546,taï-chi-chuan,m,fr
19548,taxol,m,fr
19549,taï-chi,m,fr
19550,tangélo,m,fr
19551,tangelo,m,fr
19552,taille-haie,m,fr
19553,talk-show,m,fr
19554,tai-chi,m,fr
19555,tai-chi-chuan,m,fr
19556,taco,m,fr
19557,taboulé,m,fr
19558,sénat,m,fr
19559,séminaire,m,fr
19560,séraphin,m,fr
19561,séjour,m,fr
19562,séisme,m,fr
19563,sycomore,m,fr
19565,suremballage,m,fr
19566,surcoût,m,fr
19567,sumotori,m,fr
19568,stégosaure,m,fr
19569,stretching,m,fr
19570,stop-over,m,fr
19571,story-board,m,fr
19572,stomisé,m,fr
19573,sticker,m,fr
19574,stand-by,m,fr
19575,stent,m,fr
19576,sras,m,fr
19577,stadier,m,fr
19578,spécimen,m,fr
19579,spoule,m,fr
19580,speed-sail,m,fr
19581,sous-pull,m,fr
19582,soap-opéra,m,fr
19583,snowpark,m,fr
19584,sniffeur,m,fr
19585,snifeur,m,fr
19586,slovio,m,fr
19587,skate-board,m,fr
19588,shiatsu,m,fr
19589,sharpeï,m,fr
19590,sepsis,m,fr
19591,septantième,m,fr
19592,seppuku,m,fr
19593,semtex,m,fr
19594,secrétariat,m,fr
19595,scénarimage,m,fr
19596,schéma,m,fr
19599,scanner,m,fr
19600,scalaire,m,fr
19601,samosa,m,fr
19602,sampleur,m,fr
19603,sampler,m,fr
19604,sacrilège,m,fr
19605,rôti,m,fr
19606,rééchelonnement,m,fr
19607,révertant,m,fr
19608,rétinoïde,m,fr
19609,résidanat,m,fr
19610,rétrovirus,m,fr
19611,rétroplanning,m,fr
19612,réséda,m,fr
19613,réservoir,m,fr
19614,réméré,m,fr
19615,régionalisme,m,fr
19616,régale,m,fr
19617,référendum,m,fr
19618,référencement,m,fr
19619,récolement,m,fr
19620,récif,m,fr
19621,rédacteur,m,fr
19622,réclame,m,fr
19623,réchaud,m,fr
19624,rébus,m,fr
19625,récit,m,fr
19626,réapprovisionnement,m,fr
19627,râteau,m,fr
19628,réactif,m,fr
19629,réactant,m,fr
19630,ruthénium,m,fr
19631,roucouyer,m,fr
19632,roucou,m,fr
19633,roboticien,m,fr
19634,road-movie,m,fr
19635,rigatoni,m,fr
19636,ribozyme,m,fr
19637,rhénium,m,fr
19638,riad,m,fr
19639,rhassoul,m,fr
19640,reître,m,fr
19641,rez-de-chaussée,m,fr
19642,représentant,m,fr
19643,remède,m,fr
19644,remplaçant,m,fr
19645,relookage,m,fr
19646,refuznik,m,fr
19647,refondateur,m,fr
19648,recycleur,m,fr
19649,reality-show,m,fr
19650,raï,m,fr
19652,rassoul,m,fr
19653,rapeur,m,fr
19654,rastafari,m,fr
19655,range-CD,m,fr
19656,raider,m,fr
19657,ragga,m,fr
19658,raft,m,fr
19659,raggamuffin,m,fr
19660,radiohéliographe,m,fr
19661,radionucléide,m,fr
19662,radiateur,m,fr
19663,racoon,m,fr
19664,quinziste,m,fr
19665,quinté,m,fr
19666,quarté,m,fr
19667,quatre-vingtième,m,fr
19668,quarantième,m,fr
19669,qualiticien,m,fr
19670,quad,m,fr
19671,qaddich,m,fr
19672,pôle,m,fr
19673,pétard,m,fr
19674,pétrole,m,fr
19675,pétale,m,fr
19676,péritexte,m,fr
19677,péché,m,fr
19678,pépin,m,fr
19679,pénalty,m,fr
19680,période,m,fr
19681,pèlerinage,m,fr
19682,pâté,m,fr
19683,pâtre,m,fr
19684,pâturage,m,fr
19685,pygmée,m,fr
19686,pupitre,m,fr
19687,publirédactionnel,m,fr
19688,public,m,fr
19689,psoralène,m,fr
19690,psychomotricien,m,fr
19691,publiphone,m,fr
19692,prérequis,m,fr
19693,prétexte,m,fr
19694,président,m,fr
19695,préparatif,m,fr
19696,présent,m,fr
19697,prépresse,m,fr
19698,protium,m,fr
19699,préjugé,m,fr
19700,préjudice,m,fr
19701,préfet,m,fr
19702,prosélytisme,m,fr
19703,propfan,m,fr
19704,prométhéum,m,fr
19705,prométhium,m,fr
19706,progénote,m,fr
19707,prolog,m,fr
19708,procédé,m,fr
19709,procès-verbal,m,fr
19710,problème,m,fr
19711,primoaccédant,m,fr
19712,primo-accédant,m,fr
19713,prequel,m,fr
19714,praséodyme,m,fr
19715,poète,m,fr
19716,poème,m,fr
19717,potorou,m,fr
19718,postcommunisme,m,fr
19719,porte-épée,m,fr
19720,porte-plume,m,fr
19722,polémarque,m,fr
19723,polycarbonate,m,fr
19724,pluviôse,m,fr
19725,plâtre,m,fr
19726,plastoc,m,fr
19727,piéton,m,fr
19728,pizzaïolo,m,fr
19730,pit-bull,m,fr
19731,pita,m,fr
19732,pin’s,m,fr
19733,pilpil,m,fr
19734,piano-bar,m,fr
19735,pied-droit,m,fr
19736,photosystème,m,fr
19737,photocopillage,m,fr
19738,phishing,m,fr
19739,peyotl,m,fr
19740,pesto,m,fr
19741,peep-show,m,fr
19742,pavé,m,fr
19744,pashmina,m,fr
19745,parkinson,m,fr
19746,parraineur,m,fr
19747,parlophone,m,fr
19748,pare-buffle,m,fr
19749,parages,m,fr
19750,papy-boum,m,fr
19751,parabène,m,fr
19752,paraben,m,fr
19753,papy-boom,m,fr
19754,papillomavirus,m,fr
19755,papamobile,m,fr
19756,panégyrique,m,fr
19757,pancréas,m,fr
19758,pager,m,fr
19759,pageur,m,fr
19760,outplacement,m,fr
19761,outing,m,fr
19762,orignau,m,fr
19763,orignat,m,fr
19765,opioïde,m,fr
19766,oiseau-trompette,m,fr
19767,odontomètre,m,fr
19768,néodyme,m,fr
19769,néologisme,m,fr
19770,névé,m,fr
19771,nègre,m,fr
19772,nymphéa,m,fr
19773,nursage,m,fr
19774,nugget,m,fr
19775,nursing,m,fr
19776,nécrophage,m,fr
19777,numéro,m,fr
19778,nucléocrate,m,fr
19779,numériseur,m,fr
19780,novial,m,fr
19781,non-évènement,m,fr
19782,non-événement,m,fr
19783,nonantième,m,fr
19784,nopal,m,fr
19785,neptunisme,m,fr
19786,narco,m,fr
19787,nashi,m,fr
19788,naan,m,fr
19789,nanoréseau,m,fr
19790,méringue,m,fr
19791,méranti,m,fr
19792,métal,m,fr
19793,mérengué,m,fr
19794,mérite,m,fr
19795,méristème,m,fr
19796,métayer,m,fr
19797,mégastore,m,fr
19798,médiascope,m,fr
19799,médicament,m,fr
19800,mégalithe,m,fr
19801,médoc,m,fr
19802,médiamat,m,fr
19803,mécénat,m,fr
19804,mécène,m,fr
19805,mâle,m,fr
19806,mycélium,m,fr
19807,mât,m,fr
19808,mème,m,fr
19809,musée,m,fr
19810,mystère,m,fr
19811,multiplexe,m,fr
19812,mot-rébus,m,fr
19813,morphing,m,fr
19814,monte-meuble,m,fr
19815,monothéisme,m,fr
19816,molybdène,m,fr
19817,modérateur,m,fr
19819,mirodrome,m,fr
19820,ministère,m,fr
19821,minispace,m,fr
19822,mimivirus,m,fr
19823,millième,m,fr
19824,millimètre,m,fr
19825,microcontact,m,fr
19826,micromoteur,m,fr
19827,micromètre,m,fr
19828,microcrédit,m,fr
19829,micro-ondes,m,fr
19830,mica,m,fr
19831,merengué,m,fr
19832,merbau,m,fr
19833,mendélévium,m,fr
19834,meitnérium,m,fr
19835,matériel,m,fr
19836,maçon,m,fr
19837,maïeuticien,m,fr
19838,matériau,m,fr
19839,meitnerium,m,fr
19840,matin,m,fr
19841,matou,m,fr
19842,marchouèche,m,fr
19843,marchandiseur,m,fr
19844,marathe,m,fr
19845,marbre,m,fr
19846,marcel,m,fr
19847,mastère,m,fr
19848,maracuja,m,fr
19849,manocontact,m,fr
19850,mannequinat,m,fr
19851,manganèse,m,fr
